#X-newProj #Y-newProj #X-new #Y-new #X-new0 #Y-new0
0.0274662251891584 0.0110796521947554 0.0274662251891584 0.0110796521947554 0.0274662251891584 0.0110796521947554
0.0274951393150491 0.0102048568495091 0.0274951393150491 0.0102048568495091 0.0274951393150491 0.0102048568495091
0.027530875748503 0.0115255938318675 0.027530875748503 0.0115255938318675 0.027530875748503 0.0115255938318675
0.0275365857110507 0.0117690720611916 0.0275365857110507 0.0117690720611916 0.0275365857110507 0.0117690720611916
0.0275651411576705 0.011386015920928 0.0275651411576705 0.011386015920928 0.0275651411576705 0.011386015920928
0.0276301035624064 0.00907322318254117 0.0276301035624064 0.00907322318254117 0.0276301035624064 0.00907322318254117
0.0278150153882576 0.0105555678858902 0.0278150153882576 0.0105555678858902 0.0278150153882576 0.0105555678858902
0.0278458987294469 0.0109189978629484 0.0278458987294469 0.0109189978629484 0.0278458987294469 0.0109189978629484
0.0279589610494626 0.0122188883981887 0.0279589610494626 0.0122188883981887 0.0279589610494626 0.0122188883981887
0.0279907018606261 0.00992180013575383 0.0279907018606261 0.00992180013575383 0.0279907018606261 0.00992180013575383
0.0280830860137939 0.0134310722351074 0.0280830860137939 0.0134310722351074 0.0280830860137939 0.0134310722351074
0.0280906299779798 0.0114623474395615 0.0280906299779798 0.0114623474395615 0.0280906299779798 0.0114623474395615
0.0280912350385617 0.0127023550180288 0.0280912350385617 0.0127023550180288 0.0280912350385617 0.0127023550180288
0.0281831425810358 0.0103479604252049 0.0281831425810358 0.0103479604252049 0.0281831425810358 0.0103479604252049
0.028198057512292 0.0117713824342852 0.028198057512292 0.0117713824342852 0.028198057512292 0.0117713824342852
0.0282480438794095 0.0111082112130943 0.0282480438794095 0.0111082112130943 0.0282480438794095 0.0111082112130943
0.0282533587831439 0.0131155303030303 0.0282533587831439 0.0131155303030303 0.0282533587831439 0.0131155303030303
0.0282680543001033 0.0111237328899793 0.0282680543001033 0.0111237328899793 0.0282680543001033 0.0111237328899793
0.0283234330944549 0.0116750616776316 0.0283234330944549 0.0116750616776316 0.0283234330944549 0.0116750616776316
0.028332723290497 0.0109624327224014 0.028332723290497 0.0109624327224014 0.028332723290497 0.0109624327224014
0.0284674657534247 0.0128186834094368 0.0284674657534247 0.0128186834094368 0.0284674657534247 0.0128186834094368
0.0284698578526246 0.0126128873796261 0.0284698578526246 0.0126128873796261 0.0284698578526246 0.0126128873796261
0.0285100763494318 0.0138072620738636 0.0285100763494318 0.0138072620738636 0.0285100763494318 0.0138072620738636
0.0285238859516616 0.00940992464831949 0.0285238859516616 0.00940992464831949 0.0285238859516616 0.00940992464831949
0.0285277027586044 0.0126838626371029 0.0285277027586044 0.0126838626371029 0.0285277027586044 0.0126838626371029
0.0285356437925492 0.00949803062358169 0.0285356437925492 0.00949803062358169 0.0285356437925492 0.00949803062358169
0.0285529405057073 0.00973126988211078 0.0285529405057073 0.00973126988211078 0.0285529405057073 0.00973126988211078
0.0285640792496172 0.0119419536035605 0.0285640792496172 0.0119419536035605 0.0285640792496172 0.0119419536035605
0.0285768289170507 0.011453608030914 0.0285768289170507 0.011453608030914 0.0285768289170507 0.011453608030914
0.028650593875077 0.0117748241706435 0.028650593875077 0.0117748241706435 0.028650593875077 0.0117748241706435
0.0286664622698643 0.0105360873909884 0.0286664622698643 0.0105360873909884 0.0286664622698643 0.0105360873909884
0.0287101862980769 0.0126016000600962 0.0287101862980769 0.0126016000600962 0.0287101862980769 0.0126016000600962
0.0287514663324123 0.0120248561952172 0.0287514663324123 0.0120248561952172 0.0287514663324123 0.0120248561952172
0.0287668381111907 0.0123213098404255 0.0287668381111907 0.0123213098404255 0.0287668381111907 0.0123213098404255
0.0287697448270173 0.0110824377828054 0.0287697448270173 0.0110824377828054 0.0287697448270173 0.0110824377828054
0.028842281371124 0.0101310789123062 0.028842281371124 0.0101310789123062 0.028842281371124 0.0101310789123062
0.0288722905897556 0.0116124662241541 0.0288722905897556 0.0116124662241541 0.0288722905897556 0.0116124662241541
0.0288922311305285 0.0118521671781297 0.0288922311305285 0.0118521671781297 0.0288922311305285 0.0118521671781297
0.0289252594227099 0.0123507201216603 0.0289252594227099 0.0123507201216603 0.0289252594227099 0.0123507201216603
0.0289938229836422 0.01243067292691 0.0289938229836422 0.01243067292691 0.0289938229836422 0.01243067292691
0.0289943275269139 0.0126493657795056 0.0289943275269139 0.0126493657795056 0.0289943275269139 0.0126493657795056
0.0290646124742702 0.0109262066686939 0.0290646124742702 0.0109262066686939 0.0290646124742702 0.0109262066686939
0.0291012683546687 0.011885493634695 0.0291012683546687 0.011885493634695 0.0291012683546687 0.011885493634695
0.0291623750356193 0.0133520433605623 0.0291623750356193 0.0133520433605623 0.0291623750356193 0.0133520433605623
0.0291891659007353 0.0125334726739253 0.0291891659007353 0.0125334726739253 0.0291891659007353 0.0125334726739253
0.0292106095056041 0.01331308475019 0.0292106095056041 0.01331308475019 0.0292106095056041 0.01331308475019
0.0292525355591368 0.0122783757824178 0.0292525355591368 0.0122783757824178 0.0292525355591368 0.0122783757824178
0.0293536561908144 0.0128233013731061 0.0293536561908144 0.0128233013731061 0.0293536561908144 0.0128233013731061
0.0293538287780205 0.0118306168669263 0.0293538287780205 0.0118306168669263 0.0293538287780205 0.0118306168669263
0.0293664203054723 0.0107833656413981 0.0293664203054723 0.0107833656413981 0.0293664203054723 0.0107833656413981
0.0293677014032046 0.011819407678973 0.0293677014032046 0.011819407678973 0.0293677014032046 0.011819407678973
0.0293694013430748 0.014319149064429 0.0293694013430748 0.014319149064429 0.0293694013430748 0.014319149064429
0.0294156926552704 0.00953430367114028 0.0294156926552704 0.00953430367114028 0.0294156926552704 0.00953430367114028
0.0294377971497515 0.0121624214568998 0.0294377971497515 0.0121624214568998 0.0294377971497515 0.0121624214568998
0.0294641640495224 0.01254586761576 0.0294641640495224 0.01254586761576 0.0294641640495224 0.01254586761576
0.0294842942316729 0.0100852105850564 0.0294842942316729 0.0100852105850564 0.0294842942316729 0.0100852105850564
0.0295041191846805 0.00997507195723684 0.0295041191846805 0.00997507195723684 0.0295041191846805 0.00997507195723684
0.0295460169883346 0.0128907361414074 0.0295460169883346 0.0128907361414074 0.0295460169883346 0.0128907361414074
0.0295559373274116 0.0100606432368373 0.0295559373274116 0.0100606432368373 0.0295559373274116 0.0100606432368373
0.0295567368016098 0.0137441924124053 0.0295567368016098 0.0137441924124053 0.0295567368016098 0.0137441924124053
0.0295670959291543 0.0101859887912648 0.0295670959291543 0.0101859887912648 0.0295670959291543 0.0101859887912648
0.0295713459787193 0.0133738137461656 0.0295713459787193 0.0133738137461656 0.0295713459787193 0.0133738137461656
0.0296583629789807 0.00959868658156622 0.0296583629789807 0.00959868658156622 0.0296583629789807 0.00959868658156622
0.0296584867420526 0.0131368352629513 0.0296584867420526 0.0131368352629513 0.0296584867420526 0.0131368352629513
0.0297430566994541 0.0119296154343938 0.0297430566994541 0.0119296154343938 0.0297430566994541 0.0119296154343938
0.0297670580796142 0.0101259263308434 0.0297670580796142 0.0101259263308434 0.0297670580796142 0.0101259263308434
0.0298474667677239 0.00932125262360075 0.0298474667677239 0.00932125262360075 0.0298474667677239 0.00932125262360075
0.0298482700029025 0.0124757371081656 0.0298482700029025 0.0124757371081656 0.0298482700029025 0.0124757371081656
0.0298533665314886 0.0122836280415076 0.0298533665314886 0.0122836280415076 0.0298533665314886 0.0122836280415076
0.0299025673902672 0.0102014905623807 0.0299025673902672 0.0102014905623807 0.0299025673902672 0.0102014905623807
0.0299336880068236 0.0138820213607595 0.0299336880068236 0.0138820213607595 0.0299336880068236 0.0138820213607595
0.0299572553790984 0.00964228122671386 0.0299572553790984 0.00964228122671386 0.0299572553790984 0.00964228122671386
0.0299788041548295 0.0137314305160985 0.0299788041548295 0.0137314305160985 0.0299788041548295 0.0137314305160985
0.0299853735241754 0.00949330022488756 0.0299853735241754 0.00949330022488756 0.0299853735241754 0.00949330022488756
0.029995361328125 0.010495849609375 0.029995361328125 0.010495849609375 0.029995361328125 0.010495849609375
0.0300540059714879 0.0131017218183535 0.0300540059714879 0.0131017218183535 0.0300540059714879 0.0131017218183535
0.0300636006399477 0.00921293295730568 0.0300636006399477 0.00921293295730568 0.0300636006399477 0.00921293295730568
0.0301113721006405 0.0141768366653727 0.0301113721006405 0.0141768366653727 0.0301113721006405 0.0141768366653727
0.0301142967551764 0.0131453999712423 0.0301142967551764 0.0131453999712423 0.0301142967551764 0.0131453999712423
0.0301554861244248 0.0133026684720092 0.0301554861244248 0.0133026684720092 0.0301554861244248 0.0133026684720092
0.0301675695819193 0.0118739615738122 0.0301675695819193 0.0118739615738122 0.0301675695819193 0.0118739615738122
0.0302803816195734 0.0105663916308009 0.0302803816195734 0.0105663916308009 0.0302803816195734 0.0105663916308009
0.0302870218315301 0.0136582906684699 0.0302870218315301 0.0136582906684699 0.0302870218315301 0.0136582906684699
0.0303184000651042 0.0118817138671875 0.0303184000651042 0.0118817138671875 0.0303184000651042 0.0118817138671875
0.0303482607186559 0.00990001264824925 0.0303482607186559 0.00990001264824925 0.0303482607186559 0.00990001264824925
0.0303760580661988 0.0145930520319613 0.0303760580661988 0.0145930520319613 0.0303760580661988 0.0145930520319613
0.0304047162113153 0.0109700363424807 0.0304047162113153 0.0109700363424807 0.0304047162113153 0.0109700363424807
0.0304360162644159 0.00894837152390253 0.0304360162644159 0.00894837152390253 0.0304360162644159 0.00894837152390253
0.0304711018133601 0.0105422833643922 0.0304711018133601 0.0105422833643922 0.0304711018133601 0.0105422833643922
0.0305249691009521 0.00610494613647461 0.0305249691009521 0.00610494613647461 0.0305249691009521 0.00610494613647461
0.0305457916024653 0.011932796249037 0.0305457916024653 0.011932796249037 0.0305457916024653 0.011932796249037
0.0305533509960347 0.0127255534837613 0.0305533509960347 0.0127255534837613 0.0305533509960347 0.0127255534837613
0.0305556905755091 0.0125699280613688 0.0305556905755091 0.0125699280613688 0.0305556905755091 0.0125699280613688
0.0306269138296386 0.00985676840769374 0.0306269138296386 0.00985676840769374 0.0306269138296386 0.00985676840769374
0.0306670251896121 0.0108252553163402 0.0306670251896121 0.0108252553163402 0.0306670251896121 0.0108252553163402
0.0306682643267804 0.00959012628662834 0.0306682643267804 0.00959012628662834 0.0306682643267804 0.00959012628662834
0.030685743645056 0.00990974084654851 0.030685743645056 0.00990974084654851 0.030685743645056 0.00990974084654851
0.0307028202887177 0.0138981788670091 0.0307028202887177 0.0138981788670091 0.0307028202887177 0.0138981788670091
0.0307213903356481 0.00947826244212963 0.0307213903356481 0.00947826244212963 0.0307213903356481 0.00947826244212963
0.030728410208958 0.0116179093070652 0.030728410208958 0.0116179093070652 0.030728410208958 0.0116179093070652
0.0307293486671326 0.0131237285967452 0.0307293486671326 0.0131237285967452 0.0307293486671326 0.0131237285967452
0.0307702691295641 0.00983129919197094 0.0307702691295641 0.00983129919197094 0.0307702691295641 0.00983129919197094
0.0307728160511364 0.00916016377359399 0.0307728160511364 0.00916016377359399 0.0307728160511364 0.00916016377359399
0.0308390794191679 0.0114931610942249 0.0308390794191679 0.0114931610942249 0.0308390794191679 0.0114931610942249
0.0308670888894544 0.00986145218342834 0.0308670888894544 0.00986145218342834 0.0308670888894544 0.00986145218342834
0.0308808695931428 0.0102840132777466 0.0308808695931428 0.0102840132777466 0.0308808695931428 0.0102840132777466
0.0308906153628701 0.0138939305355674 0.0308906153628701 0.0138939305355674 0.0308906153628701 0.0138939305355674
0.03089420524186 0.00982062973662051 0.03089420524186 0.00982062973662051 0.03089420524186 0.00982062973662051
0.0309099733289275 0.0134797341153701 0.0309099733289275 0.0134797341153701 0.0309099733289275 0.0134797341153701
0.0309257103347201 0.00960698899631241 0.0309257103347201 0.00960698899631241 0.0309257103347201 0.00960698899631241
0.030952986975209 0.0112889066655585 0.030952986975209 0.0112889066655585 0.030952986975209 0.0112889066655585
0.0309538294057377 0.0137735699399218 0.0309538294057377 0.0137735699399218 0.0309538294057377 0.0137735699399218
0.030958796121988 0.012190669415945 0.030958796121988 0.012190669415945 0.030958796121988 0.012190669415945
0.0309912257563543 0.0138984182354894 0.0309912257563543 0.0138984182354894 0.0309912257563543 0.0138984182354894
0.0309979474103009 0.0133753647038966 0.0309979474103009 0.0133753647038966 0.0309979474103009 0.0133753647038966
0.0310071482018288 0.0129622837716817 0.0310071482018288 0.0129622837716817 0.0310071482018288 0.0129622837716817
0.0310374651768411 0.00854889625726744 0.0310374651768411 0.00854889625726744 0.0310374651768411 0.00854889625726744
0.0310454546781577 0.0105358175098094 0.0310454546781577 0.0105358175098094 0.0310454546781577 0.0105358175098094
0.0310543794361199 0.0146796289678628 0.0310543794361199 0.0146796289678628 0.0310543794361199 0.0146796289678628
0.0310760865728539 0.0112898493387613 0.0310760865728539 0.0112898493387613 0.0310760865728539 0.0112898493387613
0.0310946547784265 0.0100275247056853 0.0310946547784265 0.0100275247056853 0.0310946547784265 0.0100275247056853
0.0310957331487662 0.0104336537975324 0.0310957331487662 0.0104336537975324 0.0310957331487662 0.0104336537975324
0.0311523020877773 0.0131529720163183 0.0311523020877773 0.0131529720163183 0.0311523020877773 0.0131529720163183
0.0311693529466967 0.0138148402308559 0.0311693529466967 0.0138148402308559 0.0311693529466967 0.0138148402308559
0.0312071208712421 0.0111373708217959 0.0312071208712421 0.0111373708217959 0.0312071208712421 0.0111373708217959
0.031209824960443 0.0104497595678402 0.031209824960443 0.0104497595678402 0.031209824960443 0.0104497595678402
0.0312244075815422 0.012697153681184 0.0312244075815422 0.012697153681184 0.0312244075815422 0.012697153681184
0.0312267026690655 0.0094577536597989 0.0312267026690655 0.0094577536597989 0.0312267026690655 0.0094577536597989
0.0312525737716491 0.0127405373446913 0.0312525737716491 0.0127405373446913 0.0312525737716491 0.0127405373446913
0.0312616782067915 0.0121455554067013 0.0312616782067915 0.0121455554067013 0.0312616782067915 0.0121455554067013
0.0313211769495846 0.0125741641687122 0.0313211769495846 0.0125741641687122 0.0313211769495846 0.0125741641687122
0.031322166187785 0.0144150568721505 0.031322166187785 0.0144150568721505 0.031322166187785 0.0144150568721505
0.031340568296371 0.0111937854812182 0.031340568296371 0.0111937854812182 0.031340568296371 0.0111937854812182
0.0313460823299288 0.0136530245619378 0.0313460823299288 0.0136530245619378 0.0313460823299288 0.0136530245619378
0.0313527177019817 0.0122297333508003 0.0313527177019817 0.0122297333508003 0.0313527177019817 0.0122297333508003
0.0313574947527985 0.0109974419892724 0.0313574947527985 0.0109974419892724 0.0313574947527985 0.0109974419892724
0.031384490821244 0.0134065806960453 0.031384490821244 0.0134065806960453 0.031384490821244 0.0134065806960453
0.0314638068877071 0.0141818494681852 0.0314638068877071 0.0141818494681852 0.0314638068877071 0.0141818494681852
0.0314697632202515 0.00957885375609985 0.0314697632202515 0.00957885375609985 0.0314697632202515 0.00957885375609985
0.03147839559228 0.0131984126043247 0.03147839559228 0.0131984126043247 0.03147839559228 0.0131984126043247
0.0315177203287519 0.00991635372167533 0.0315177203287519 0.00991635372167533 0.0315177203287519 0.00991635372167533
0.0315791638016882 0.0123554050289264 0.0315791638016882 0.0123554050289264 0.0315791638016882 0.0123554050289264
0.0315938989921639 0.0134059756183912 0.0315938989921639 0.0134059756183912 0.0315938989921639 0.0134059756183912
0.0315979557094977 0.0130353391710725 0.0315979557094977 0.0130353391710725 0.0315979557094977 0.0130353391710725
0.0317141640150076 0.0103483345008549 0.0317141640150076 0.0103483345008549 0.0317141640150076 0.0103483345008549
0.0317461490631104 0.0158729553222656 0.0317461490631104 0.0158729553222656 0.0317461490631104 0.0158729553222656
0.0318152591286708 0.011130095633694 0.0318152591286708 0.011130095633694 0.0318152591286708 0.011130095633694
0.0318266832019727 0.00961114663993363 0.0318266832019727 0.00961114663993363 0.0318266832019727 0.00961114663993363
0.0318448856405543 0.013059682256316 0.0318448856405543 0.013059682256316 0.0318448856405543 0.013059682256316
0.0319683508958645 0.0122092241298653 0.0319683508958645 0.0122092241298653 0.0319683508958645 0.0122092241298653
0.0320144101797816 0.0132166850997741 0.0320144101797816 0.0132166850997741 0.0320144101797816 0.0132166850997741
0.0320371240601504 0.0134538005169173 0.0320371240601504 0.0134538005169173 0.0320371240601504 0.0134538005169173
0.0320636162837709 0.0133129102454338 0.0320636162837709 0.0133129102454338 0.0320636162837709 0.0133129102454338
0.0320695086223323 0.0126633062595274 0.0320695086223323 0.0126633062595274 0.0320695086223323 0.0126633062595274
0.032080078125 0.00912759135088583 0.032080078125 0.00912759135088583 0.032080078125 0.00912759135088583
0.0320947714275459 0.0148544428359495 0.0320947714275459 0.0148544428359495 0.0320947714275459 0.0148544428359495
0.0321048554920015 0.0134226481119792 0.0321048554920015 0.0134226481119792 0.0321048554920015 0.0134226481119792
0.0321317806329173 0.0102606373998696 0.0321317806329173 0.0102606373998696 0.0321317806329173 0.0102606373998696
0.0321382680333647 0.0141091253524436 0.0321382680333647 0.0141091253524436 0.0321382680333647 0.0141091253524436
0.0321907800572519 0.0092831211235687 0.0321907800572519 0.0092831211235687 0.0321907800572519 0.0092831211235687
0.0322284463011188 0.0131302821783372 0.0322284463011188 0.0131302821783372 0.0322284463011188 0.0131302821783372
0.0322302439856151 0.0151681082589286 0.0322302439856151 0.0151681082589286 0.0322302439856151 0.0151681082589286
0.0322306500903729 0.0116479603667237 0.0322306500903729 0.0116479603667237 0.0322306500903729 0.0116479603667237
0.0322651642047806 0.00891699380432533 0.0322651642047806 0.00891699380432533 0.0322651642047806 0.00891699380432533
0.0322736389433856 0.0101234424630979 0.0322736389433856 0.0101234424630979 0.0322736389433856 0.0101234424630979
0.0323354952003924 0.0127383746730194 0.0323354952003924 0.0127383746730194 0.0323354952003924 0.0127383746730194
0.0323368376749425 0.0151992517014954 0.0323368376749425 0.0151992517014954 0.0323368376749425 0.0151992517014954
0.0323385670446027 0.0119235426232196 0.0323385670446027 0.0119235426232196 0.0323385670446027 0.0119235426232196
0.0323668880405023 0.0138282430135952 0.0323668880405023 0.0138282430135952 0.0323668880405023 0.0138282430135952
0.0323877978003186 0.0134921552895427 0.0323877978003186 0.0134921552895427 0.0323877978003186 0.0134921552895427
0.0324088419290414 0.0103220086348684 0.0324088419290414 0.0103220086348684 0.0324088419290414 0.0103220086348684
0.0324213948444592 0.012674628876702 0.0324213948444592 0.012674628876702 0.0324213948444592 0.012674628876702
0.0324285971775719 0.0137697528602496 0.0324285971775719 0.0137697528602496 0.0324285971775719 0.0137697528602496
0.0324459408429081 0.015144070052496 0.0324459408429081 0.015144070052496 0.0324459408429081 0.015144070052496
0.0324486868722098 0.00839473179408482 0.0324486868722098 0.00839473179408482 0.0324486868722098 0.00839473179408482
0.0324695832138761 0.0148895916953364 0.0324695832138761 0.0148895916953364 0.0324695832138761 0.0148895916953364
0.0324811079004947 0.0143942636986301 0.0324811079004947 0.0143942636986301 0.0324811079004947 0.0143942636986301
0.0324859155347644 0.0123279884593465 0.0324859155347644 0.0123279884593465 0.0324859155347644 0.0123279884593465
0.0325375380019796 0.0129088895173454 0.0325375380019796 0.0129088895173454 0.0325375380019796 0.0129088895173454
0.0326309672162577 0.0112973078628259 0.0326309672162577 0.0112973078628259 0.0326309672162577 0.0112973078628259
